	J2		
t	x	y	
0.000000E0	-1.278235E-1	4.114371E-1
3.333333E-2	-1.439856E-1	3.992403E-1
6.666667E-2	-1.285420E-1	4.107616E-1
1.000000E-1	-1.295899E-1	4.089968E-1
1.333333E-1	-1.307261E-1	4.087658E-1
1.666667E-1	-1.340232E-1	4.084077E-1
2.000000E-1	-1.330004E-1	4.083832E-1
2.333333E-1	-1.400903E-1	4.064124E-1
2.666667E-1	-1.387458E-1	4.069454E-1
3.000000E-1	-1.428932E-1	4.064664E-1
3.333333E-1	-1.432963E-1	4.059322E-1
3.666667E-1	-1.513565E-1	4.041240E-1
4.000000E-1	-1.504549E-1	4.041047E-1
4.333333E-1	-1.549145E-1	4.029648E-1
4.666667E-1	-1.547098E-1	4.048837E-1
5.000000E-1	-1.598372E-1	4.037275E-1
5.333333E-1	-1.683167E-1	4.002658E-1
5.666667E-1	-1.702179E-1	4.010568E-1
6.000000E-1	-1.767184E-1	3.977686E-1
6.333333E-1	-1.805732E-1	3.969134E-1
6.666667E-1	-1.861184E-1	3.941265E-1
7.000000E-1	-1.917439E-1	3.936789E-1
7.333333E-1	-1.921352E-1	3.910940E-1
7.666667E-1	-1.951502E-1	3.880245E-1
8.000000E-1	-2.010746E-1	3.850534E-1
8.333333E-1	-2.068359E-1	3.821360E-1
8.666667E-1	-2.100347E-1	3.793737E-1
9.000000E-1	-2.157191E-1	3.764626E-1
9.333333E-1	-2.214767E-1	3.738258E-1
9.666667E-1	-2.299290E-1	3.713453E-1
1.000000E0	-2.325267E-1	3.700945E-1
1.033333E0	-2.388415E-1	3.657728E-1
1.066667E0	-2.420143E-1	3.625576E-1
1.100000E0	-2.473606E-1	3.606017E-1
1.133333E0	-2.503950E-1	3.579186E-1
1.166667E0	-2.530222E-1	3.565997E-1
1.200000E0	-2.557718E-1	3.540947E-1
1.233333E0	-2.568230E-1	3.505186E-1
1.266667E0	-2.596131E-1	3.468222E-1
1.300000E0	-2.613723E-1	3.444813E-1
1.333333E0	-2.617923E-1	3.414173E-1
1.366667E0	-2.596564E-1	3.390456E-1
1.400000E0	-2.596174E-1	3.364897E-1
1.433333E0	-2.621912E-1	3.348087E-1
1.466667E0	-2.648104E-1	3.340051E-1
1.500000E0	-2.655471E-1	3.339564E-1
1.533333E0	-2.684019E-1	3.352356E-1
1.566667E0	-2.711439E-1	3.363614E-1
1.600000E0	-2.710516E-1	3.379310E-1
1.633333E0	-2.741820E-1	3.416481E-1
1.666667E0	-2.741861E-1	3.450946E-1
1.700000E0	-2.742955E-1	3.499540E-1
1.733333E0	-2.770866E-1	3.559119E-1
1.766667E0	-2.769572E-1	3.621471E-1
1.800000E0	-2.768008E-1	3.652752E-1
1.833333E0	-2.743957E-1	3.768098E-1
1.866667E0	-2.740500E-1	3.878566E-1
1.900000E0	-2.713555E-1	3.995063E-1
1.933333E0	-2.683078E-1	4.113820E-1
1.966667E0	-2.633766E-1	4.273770E-1
2.000000E0	-2.603929E-1	4.408714E-1
2.033333E0	-2.567124E-1	4.581787E-1
2.066667E0	-2.564566E-1	4.728825E-1
2.100000E0	-2.558145E-1	4.912949E-1
2.133333E0	-2.565079E-1	5.015495E-1
2.166667E0	-2.620279E-1	5.224678E-1
2.200000E0	-2.741431E-1	5.458437E-1
2.233333E0	-2.862841E-1	5.547674E-1
2.266667E0	-3.035730E-1	5.641045E-1
2.300000E0	-3.115056E-1	5.697305E-1
2.333333E0	-3.291302E-1	5.800581E-1
2.366667E0	-3.456907E-1	5.917942E-1
2.400000E0	-3.685273E-1	6.085058E-1
2.433333E0	-3.824870E-1	6.190080E-1
2.466667E0	-3.947152E-1	6.286493E-1
2.500000E0	-4.038956E-1	6.392746E-1
2.533333E0	-4.147077E-1	6.544857E-1
2.566667E0	-4.198711E-1	6.593822E-1
2.600000E0	-4.260593E-1	6.681558E-1
2.633333E0	-4.351829E-1	6.786041E-1
2.666667E0	-4.413981E-1	6.845843E-1
2.700000E0	-4.473290E-1	6.910576E-1
2.733333E0	-4.535957E-1	6.966545E-1
2.766667E0	-4.573909E-1	6.980498E-1
2.800000E0	-4.628611E-1	7.035103E-1
2.833333E0	-4.711940E-1	7.099429E-1
2.866667E0	-4.785168E-1	7.133886E-1
2.900000E0	-4.827062E-1	7.170177E-1
2.933333E0	-4.858774E-1	7.188489E-1
2.966667E0	-4.906298E-1	7.214705E-1
3.000000E0	-4.948234E-1	7.238188E-1
3.033333E0	-4.963286E-1	7.243008E-1
3.066667E0	-5.002447E-1	7.244043E-1
3.100000E0	-5.025309E-1	7.243347E-1
3.133333E0	-5.037106E-1	7.217547E-1
3.166667E0	-5.051513E-1	7.214588E-1
3.200000E0	-5.057929E-1	7.161110E-1
3.233333E0	-5.060710E-1	7.156765E-1
3.266667E0	-5.087953E-1	7.097144E-1
3.300000E0	-5.118850E-1	6.987594E-1
3.333333E0	-5.130557E-1	6.979398E-1
3.366667E0	-5.171052E-1	6.865743E-1
3.400000E0	-5.212266E-1	6.805520E-1
3.433333E0	-5.345195E-1	6.631227E-1
3.466667E0	-5.433351E-1	6.571602E-1
3.500000E0	-5.549016E-1	6.518416E-1
3.533333E0	-5.635724E-1	6.513660E-1
3.566667E0	-5.695661E-1	6.513918E-1
3.600000E0	-5.714718E-1	6.519100E-1
3.633333E0	-5.739189E-1	6.546704E-1
3.666667E0	-5.721548E-1	6.577467E-1
3.700000E0	-5.728304E-1	6.583162E-1
3.733333E0	-5.739174E-1	6.655812E-1
3.766667E0	-5.730455E-1	6.687921E-1
3.800000E0	-5.715084E-1	6.689847E-1
3.833333E0	-5.704882E-1	6.715424E-1
3.866667E0	-5.695429E-1	6.686158E-1
3.900000E0	-5.696309E-1	6.688116E-1
3.933333E0	-5.700688E-1	6.630872E-1
3.966667E0	-5.679201E-1	6.603017E-1
4.000000E0	-5.671055E-1	6.600166E-1
4.033333E0	-5.666691E-1	6.601433E-1
4.066667E0	-5.643386E-1	6.592389E-1
4.100000E0	-5.669679E-1	6.539313E-1
4.133333E0	-5.619505E-1	6.569119E-1
4.166667E0	-5.590125E-1	6.572908E-1
4.200000E0	-5.584978E-1	6.573638E-1
4.233333E0	-5.579022E-1	6.573654E-1
4.266667E0	-5.584250E-1	6.596990E-1
4.300000E0	-5.584351E-1	6.597273E-1
4.333333E0	-5.591232E-1	6.591547E-1
4.366667E0	-5.595001E-1	6.601284E-1
4.400000E0	-5.627399E-1	6.583900E-1
4.433333E0	-5.656196E-1	6.575326E-1
4.466667E0	-5.679145E-1	6.567440E-1
4.500000E0	-5.696044E-1	6.572768E-1
4.533333E0	-5.731800E-1	6.563811E-1
4.566667E0	-5.726944E-1	6.575310E-1
4.600000E0	-5.734497E-1	6.573300E-1
4.633333E0	-5.747409E-1	6.569340E-1
4.666667E0	-5.769643E-1	6.557525E-1
4.700000E0	-5.750803E-1	6.577793E-1
4.733333E0	-5.752193E-1	6.576520E-1
4.766667E0	-5.755616E-1	6.577082E-1
4.800000E0	-5.762665E-1	6.575205E-1
4.833333E0	-5.788902E-1	6.580376E-1
4.866667E0	-5.783632E-1	6.577815E-1
4.900000E0	-5.796302E-1	6.573159E-1
4.933333E0	-5.825243E-1	6.580832E-1
4.966667E0	-5.821159E-1	6.578478E-1
5.000000E0	-5.870467E-1	6.572039E-1
5.033333E0	-5.847479E-1	6.584644E-1
5.066667E0	-5.860898E-1	6.579445E-1
5.100000E0	-5.865211E-1	6.580414E-1
5.133333E0	-5.877522E-1	6.573705E-1
5.166667E0	-5.847163E-1	6.595446E-1
5.200000E0	-5.849723E-1	6.597470E-1
5.233333E0	-5.855769E-1	6.598192E-1
5.266667E0	-5.859986E-1	6.600262E-1
5.300000E0	-5.863768E-1	6.596299E-1
5.333333E0	-5.873112E-1	6.584924E-1
5.366667E0	-5.905239E-1	6.567115E-1
5.400000E0	-5.913513E-1	6.560000E-1
5.433333E0	-5.883830E-1	6.590311E-1
5.466667E0	-5.889246E-1	6.593549E-1
5.500000E0	-5.896692E-1	6.592370E-1
5.533333E0	-5.904735E-1	6.585966E-1
5.566667E0	-5.914572E-1	6.579577E-1
5.600000E0	-5.925377E-1	6.570876E-1
5.633333E0	-5.935528E-1	6.569549E-1
5.666667E0	-5.910802E-1	6.592971E-1
5.700000E0	-5.941506E-1	6.572100E-1
5.733333E0	-5.921676E-1	6.598252E-1
5.766667E0	-5.923087E-1	6.597990E-1
5.800000E0	-5.934399E-1	6.595642E-1
5.833333E0	-5.943292E-1	6.590896E-1
5.866667E0	-5.947586E-1	6.587372E-1
5.900000E0	-5.953538E-1	6.584187E-1
5.933333E0	-5.967003E-1	6.574443E-1
5.966667E0	-5.926204E-1	6.592415E-1
6.000000E0	-5.977621E-1	6.569418E-1
6.033333E0	-5.944091E-1	6.595791E-1
6.066667E0	-5.972729E-1	6.571875E-1
6.100000E0	-5.962980E-1	6.571589E-1
6.133333E0	-5.967409E-1	6.566916E-1
6.166667E0	-5.962451E-1	6.569617E-1
6.200000E0	-5.955286E-1	6.571781E-1
6.233333E0	-5.951093E-1	6.574640E-1
6.266667E0	-5.948297E-1	6.575353E-1
6.300000E0	-5.944152E-1	6.578570E-1
6.333333E0	-5.940673E-1	6.578571E-1
6.366667E0	-5.928798E-1	6.581215E-1
6.400000E0	-5.942133E-1	6.577784E-1
6.433333E0	-5.930849E-1	6.581353E-1
6.466667E0	-5.931084E-1	6.580660E-1
6.500000E0	-5.931549E-1	6.580520E-1
6.533333E0	-5.931506E-1	6.581148E-1
6.566667E0	-5.933287E-1	6.576164E-1
6.600000E0	-5.933093E-1	6.577295E-1
6.633333E0	-5.936410E-1	6.576529E-1
