	J1		
t	vx	vy	
0.000000E0		
3.333333E-2	2.724480E-2	-3.704311E-2
6.666667E-2	-7.117172E-2	5.187214E-2
1.000000E-1	-7.978195E-3	4.114859E-3
1.333333E-1	-5.591970E-3	-2.675154E-3
1.666667E-1	-5.415331E-3	6.581362E-3
2.000000E-1	-7.600599E-3	-2.985425E-2
2.333333E-1	-2.042359E-2	-3.077016E-2
2.666667E-1	-1.979655E-2	-3.388861E-3
3.000000E-1	-2.430929E-2	-4.860212E-3
3.333333E-1	-2.810302E-2	-7.279594E-3
3.666667E-1	-2.115818E-2	1.686858E-3
4.000000E-1	-1.381380E-2	4.346196E-3
4.333333E-1	-7.083624E-3	3.859927E-3
4.666667E-1	-6.239615E-3	2.738543E-3
5.000000E-1	-1.844228E-2	-9.178072E-3
5.333333E-1	-2.981932E-2	-7.569298E-3
5.666667E-1	-2.107600E-2	7.722914E-3
6.000000E-1	-8.653726E-3	7.693276E-3
6.333333E-1	-2.189346E-2	-3.882428E-3
6.666667E-1	-3.103159E-2	-5.674916E-3
7.000000E-1	-1.770611E-2	1.052850E-3
7.333333E-1	-1.367132E-2	5.802285E-3
7.666667E-1	-2.995937E-2	-1.627062E-3
8.000000E-1	-3.151151E-2	-6.328652E-3
8.333333E-1	-1.433928E-2	1.235196E-3
8.666667E-1	-3.155234E-2	6.005610E-4
9.000000E-1	-3.710537E-2	3.109971E-4
9.333333E-1	-1.677915E-2	2.880880E-3
9.666667E-1	-8.518071E-3	2.686214E-3
1.000000E0	-2.933051E-2	-6.933825E-5
1.033333E0	-3.222119E-2	-1.190800E-4
1.066667E0	-9.818580E-3	1.137101E-3
1.100000E0	-7.573450E-3	2.332503E-3
1.133333E0	-4.259105E-3	1.712656E-3
1.166667E0	-2.541350E-3	1.776687E-3
1.200000E0	-4.640280E-3	1.462653E-3
1.233333E0	-3.447960E-3	2.511321E-3
1.266667E0	-1.518221E-3	3.463168E-4
1.300000E0	8.652895E-5	-3.406146E-3
1.333333E0	-1.644337E-3	-1.061180E-3
1.366667E0	-4.650859E-3	2.943832E-3
1.400000E0	-2.534202E-2	1.243922E-2
1.433333E0	-3.114349E-2	1.398318E-2
1.466667E0	-1.326576E-2	7.056586E-3
1.500000E0	-8.337805E-3	2.668875E-2
1.533333E0	-2.954656E-2	3.693379E-2
1.566667E0	-3.301336E-2	1.838933E-2
1.600000E0	-4.246414E-2	3.697524E-2
1.633333E0	-4.633483E-2	6.876494E-2
1.666667E0	-4.635039E-2	5.466576E-2
1.700000E0	-4.543920E-2	5.567050E-2
1.733333E0	-1.570722E-2	7.987961E-2
1.766667E0	-3.302467E-2	4.616817E-2
1.800000E0	-7.289780E-2	5.447935E-2
1.833333E0	-8.517872E-2	8.961261E-2
1.866667E0	-5.591675E-2	1.190341E-1
1.900000E0	-5.538520E-2	1.670372E-1
1.933333E0	-8.071967E-2	1.847650E-1
1.966667E0	-8.313363E-2	2.648609E-1
