	J0		
t	vx	vy	
0.000000E0		
3.333333E-2	4.359752E-2	3.251633E-2
6.666667E-2	-2.898051E-2	-4.878489E-2
1.000000E-1	-1.452802E-2	7.611770E-3
1.333333E-1	2.020715E-2	1.353821E-2
1.666667E-1	3.233750E-2	4.986978E-2
2.000000E-1	-2.919833E-2	-3.026057E-2
2.333333E-1	-3.717543E-2	-1.026981E-2
2.666667E-1	-2.813893E-3	1.731538E-3
3.000000E-1	-6.209004E-3	-6.923241E-3
3.333333E-1	7.081182E-3	3.606245E-2
3.666667E-1	2.406663E-2	4.015567E-2
4.000000E-1	5.158257E-3	5.618525E-3
4.333333E-1	-2.059147E-2	-3.548367E-2
4.666667E-1	1.932178E-2	4.663774E-2
5.000000E-1	-6.336736E-3	-1.155545E-2
5.333333E-1	-1.977015E-2	-4.039437E-2
5.666667E-1	2.081904E-2	2.455230E-2
6.000000E-1	-4.638849E-3	-2.784675E-2
6.333333E-1	6.469352E-3	1.315245E-3
6.666667E-1	1.764488E-2	1.668671E-2
7.000000E-1	1.348267E-3	-1.513299E-2
7.333333E-1	-7.895715E-3	-2.339713E-2
7.666667E-1	-2.242583E-2	-4.391884E-2
8.000000E-1	-1.842669E-4	-3.196767E-2
8.333333E-1	-1.322966E-3	-3.648949E-2
8.666667E-1	-2.033277E-2	-3.077790E-2
9.000000E-1	-3.764352E-2	-4.045312E-2
9.333333E-1	5.170447E-3	3.622180E-3
9.666667E-1	2.531229E-2	3.571207E-2
1.000000E0	-3.334555E-2	-6.004900E-2
1.033333E0	-2.505799E-2	-6.300115E-2
1.066667E0	9.688612E-3	-3.683422E-3
1.100000E0	8.641741E-3	-6.148035E-3
1.133333E0	-6.297927E-3	-2.310355E-2
1.166667E0	-6.205653E-3	-2.361034E-2
1.200000E0	-4.011921E-3	-2.260399E-2
1.233333E0	1.815741E-2	-2.667532E-3
1.266667E0	1.985270E-2	5.635541E-3
1.300000E0	2.657353E-3	-4.434082E-4
1.333333E0	-1.562593E-2	-5.876035E-3
1.366667E0	-2.775813E-3	-1.762855E-4
1.400000E0	1.329989E-2	4.138065E-3
1.433333E0	-3.683089E-2	3.962732E-3
1.466667E0	-3.550253E-2	6.880964E-3
1.500000E0	-2.267881E-3	9.923666E-4
1.533333E0	-4.257619E-3	-1.084221E-3
1.566667E0	-4.812917E-3	6.069015E-4
1.600000E0	-9.715751E-3	-1.239635E-3
1.633333E0	-6.317171E-3	-8.340823E-4
1.666667E0	-9.991909E-3	8.997358E-4
1.700000E0	-1.006161E-2	-2.601362E-3
1.733333E0	1.041864E-3	-1.481438E-3
1.766667E0	-1.372034E-3	-1.285800E-3
1.800000E0	-2.123363E-3	-2.620223E-3
1.833333E0	-3.398037E-3	-5.427902E-3
1.866667E0	-1.153804E-3	-4.601418E-3
1.900000E0	2.420483E-4	2.006799E-3
1.933333E0	2.092747E-3	5.391604E-3
1.966667E0	2.951804E-3	8.995675E-3
2.000000E0	-2.290253E-2	1.210163E-2
2.033333E0	-6.941929E-2	1.138824E-2
2.066667E0	-4.903346E-2	6.360079E-3
2.100000E0	4.450093E-4	9.042607E-3
2.133333E0	4.412568E-2	1.313411E-1
2.166667E0	3.765721E-2	4.693682E-1
2.200000E0	4.794343E-4	5.677439E-1
2.233333E0	4.764037E-2	4.433783E-1
2.266667E0	4.298550E-2	3.533542E-1
2.300000E0	5.983036E-2	3.321993E-1
2.333333E0	4.267529E-2	5.665363E-1
2.366667E0	1.282921E-1	6.566508E-1
2.400000E0	8.410964E-2	6.357788E-1
2.433333E0	-9.856656E-2	6.653243E-1
2.466667E0	-1.108874E-1	6.530035E-1
2.500000E0	-1.848123E-1	5.544369E-1
2.533333E0	-1.724915E-1	3.819454E-1
2.566667E0	-2.587372E-1	3.080205E-1
2.600000E0	-6.283618E-1	3.326622E-1
2.633333E0	-6.530035E-1	3.449830E-1
2.666667E0	-5.544369E-1	2.464164E-1
2.700000E0	-6.653243E-1	2.094539E-1
2.733333E0	-4.928328E-1	1.108874E-1
2.766667E0	-6.283618E-1	-1.232082E-2
2.800000E0	-9.487032E-1	1.478498E-1
2.833333E0	-9.117407E-1	1.601707E-1
2.866667E0	-8.131741E-1	4.928328E-2
2.900000E0	-8.994199E-1	2.464164E-2
2.933333E0	-8.868492E-1	2.282286E-3
2.966667E0	-7.528999E-1	7.980957E-2
3.000000E0	-5.624443E-1	3.449689E-2
3.033333E0	-7.284575E-1	1.930469E-2
3.066667E0	-9.181980E-1	1.093043E-1
3.100000E0	-7.094306E-1	8.999721E-2
3.133333E0	-5.157153E-1	5.520892E-2
3.166667E0	-4.821694E-1	6.873671E-2
3.200000E0	-5.725047E-1	5.434188E-2
3.233333E0	-5.902890E-1	-1.957805E-2
3.266667E0	-4.862986E-1	-1.190113E-1
3.300000E0	-2.214121E-1	-1.481984E-1
3.333333E0	-1.172655E-1	-2.214744E-1
3.366667E0	-1.104593E-1	-4.517486E-1
3.400000E0	-9.790656E-2	-4.912774E-1
3.433333E0	-1.550663E-2	-1.641146E-1
3.466667E0	6.411114E-3	5.451522E-3
3.500000E0	-2.055766E-2	-4.633576E-2
3.533333E0	-1.187917E-3	-3.685690E-2
3.566667E0	-1.440307E-2	-1.454756E-2
3.600000E0	-1.458468E-2	4.371517E-3
3.633333E0	-3.839408E-3	-1.090843E-2
3.666667E0	-2.406778E-3	-3.127637E-2
3.700000E0	1.492620E-3	-3.877283E-2
